time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 04:18:00+00:00,18,2.861786363439478e-08,7.256394951582479e-08,4.394608765778685e-08,True,0.05-0.4nm
2023-11-01 04:19:00+00:00,18,2.8472074475871523e-08,7.217168729312107e-08,4.3699614593606384e-08,True,0.05-0.4nm
2023-11-01 04:20:00+00:00,18,2.9704198212243682e-08,7.290322656672288e-08,4.319902657812236e-08,True,0.05-0.4nm
2023-11-01 04:21:00+00:00,18,2.832947387787499e-08,7.100729249032156e-08,4.267781861244657e-08,True,0.05-0.4nm
2023-11-01 04:22:00+00:00,18,2.9410767155013673e-08,7.271045632251116e-08,4.329968916749749e-08,True,0.05-0.4nm
2023-11-01 04:23:00+00:00,18,3.035201245893404e-08,7.22335542491237e-08,4.188154534290334e-08,True,0.05-0.4nm
2023-11-01 04:24:00+00:00,18,2.9378174559724357e-08,7.061007778474959e-08,4.1231903225025235e-08,True,0.05-0.4nm
2023-11-01 04:25:00+00:00,18,3.016488747675794e-08,7.148516090182966e-08,4.132026987235804e-08,True,0.05-0.4nm
2023-11-01 04:26:00+00:00,18,2.732673998195878e-08,7.025368375934704e-08,4.292694200103142e-08,True,0.05-0.4nm
2023-11-01 04:27:00+00:00,18,2.639871432563723e-08,6.875446700860266e-08,4.235575445932227e-08,True,0.05-0.4nm
2023-11-01 04:28:00+00:00,18,2.7982009598304103e-08,7.146856972894966e-08,4.34865619070024e-08,True,0.05-0.4nm
2023-11-01 04:29:00+00:00,18,2.6789638951640882e-08,7.180595673617063e-08,4.501631778452975e-08,True,0.05-0.4nm
2023-11-01 04:30:00+00:00,18,2.7344855269006985e-08,7.083744435476547e-08,4.3492594414829e-08,True,0.05-0.4nm
2023-11-01 04:31:00+00:00,18,2.467223225721682e-08,6.891513493201273e-08,4.4242902674795914e-08,True,0.05-0.4nm
2023-11-01 04:32:00+00:00,18,2.585640324070937e-08,6.852125267187148e-08,4.266485120751895e-08,True,0.05-0.4nm
2023-11-01 04:33:00+00:00,18,2.6666976182809776e-08,6.924823736653707e-08,4.258126296008413e-08,True,0.05-0.4nm
2023-11-01 04:34:00+00:00,18,2.6647732909168553e-08,6.85844625536447e-08,4.1936726091762466e-08,True,0.05-0.4nm
2023-11-01 04:35:00+00:00,18,2.6961187060692282e-08,6.753212034027456e-08,4.057093505593912e-08,True,0.05-0.4nm
2023-11-01 04:36:00+00:00,18,2.8358254411386952e-08,6.90168988626283e-08,4.0658640898527665e-08,True,0.05-0.4nm
2023-11-01 04:37:00+00:00,18,2.548249433687033e-08,6.808774344335689e-08,4.260525088284339e-08,True,0.05-0.4nm
2023-11-01 04:38:00+00:00,18,2.4399229303639913e-08,6.620854975381008e-08,4.1809322226527e-08,True,0.05-0.4nm
2023-11-01 04:39:00+00:00,18,2.4314566360317258e-08,6.567301369386769e-08,4.135845088626411e-08,True,0.05-0.4nm
2023-11-01 04:40:00+00:00,18,2.5969489669819268e-08,6.815122333136969e-08,4.2181731885193585e-08,True,0.05-0.4nm
2023-11-01 04:41:00+00:00,18,2.517419872560822e-08,6.842782340754638e-08,4.325362468193816e-08,True,0.05-0.4nm
2023-11-01 04:42:00+00:00,18,2.3775633906097937e-08,6.715886513575242e-08,4.3383231229654484e-08,True,0.05-0.4nm
2023-11-01 04:43:00+00:00,18,2.5327231867322553e-08,6.868890523037408e-08,4.33616769157652e-08,True,0.05-0.4nm
2023-11-01 04:44:00+00:00,18,2.557070288844443e-08,6.89264183506566e-08,4.3355715462212174e-08,True,0.05-0.4nm
2023-11-01 04:45:00+00:00,18,2.373721308401855e-08,6.585806033854169e-08,4.212084903087998e-08,True,0.05-0.4nm
2023-11-01 04:46:00+00:00,18,2.428511614027684e-08,6.559966436725517e-08,4.131454645062149e-08,True,0.05-0.4nm
2023-11-01 04:47:00+00:00,18,2.2733750881798187e-08,6.427099208394793e-08,4.1537241202149744e-08,True,0.05-0.4nm
2023-11-01 04:48:00+00:00,18,2.30841017412331e-08,6.538223829011258e-08,4.2298136548879484e-08,True,0.05-0.4nm
2023-11-01 04:49:00+00:00,18,2.4738421089409712e-08,6.62166073084336e-08,4.147818799538072e-08,True,0.05-0.4nm
2023-11-01 04:50:00+00:00,18,2.247715613634682e-08,6.487161385848594e-08,4.239445772213912e-08,True,0.05-0.4nm
2023-11-01 04:51:00+00:00,18,2.2624309536922738e-08,6.522667206354527e-08,4.260236252662253e-08,True,0.05-0.4nm
2023-11-01 04:52:00+00:00,18,2.3776502544592404e-08,6.665334240096854e-08,4.2876841632732976e-08,True,0.05-0.4nm
2023-11-01 04:53:00+00:00,18,2.394294007501685e-08,6.651866613083257e-08,4.257572427945888e-08,True,0.05-0.4nm
2023-11-01 04:54:00+00:00,18,2.3535232429594544e-08,6.560637189068075e-08,4.2071139461086204e-08,True,0.05-0.4nm
2023-11-01 04:55:00+00:00,18,2.3924267011921074e-08,6.697575116731969e-08,4.305148237904177e-08,True,0.05-0.4nm
2023-11-01 04:56:00+00:00,18,2.579825775228528e-08,6.849988665180717e-08,4.270162889952189e-08,True,0.05-0.4nm
2023-11-01 04:57:00+00:00,18,2.549956334974013e-08,6.762776649793523e-08,4.21282031481951e-08,True,0.05-0.4nm
2023-11-01 04:58:00+00:00,18,2.4207885473970236e-08,6.620404491286536e-08,4.199615943889512e-08,True,0.05-0.4nm
2023-11-01 04:59:00+00:00,18,2.4101700191181408e-08,6.517554851370733e-08,4.107384654616908e-08,True,0.05-0.4nm
2023-11-01 05:00:00+00:00,18,2.7213056696950844e-08,6.711633915301718e-08,3.9903280679709496e-08,True,0.05-0.4nm
2023-11-01 05:01:00+00:00,18,2.7212600173243118e-08,6.811057318145686e-08,4.089796945550006e-08,True,0.05-0.4nm
2023-11-01 05:02:00+00:00,18,2.7150086623350944e-08,6.832934218437003e-08,4.117925200830541e-08,True,0.05-0.4nm
2023-11-01 05:03:00+00:00,18,3.0129385208965687e-08,7.088519282660855e-08,4.075580761764286e-08,True,0.05-0.4nm
2023-11-01 05:04:00+00:00,18,3.0679426998858617e-08,7.12603380748078e-08,4.058090752323551e-08,True,0.05-0.4nm
2023-11-01 05:05:00+00:00,18,3.2494941848426606e-08,7.292290860050343e-08,4.042796675207683e-08,True,0.05-0.4nm
2023-11-01 05:06:00+00:00,18,3.236049650467976e-08,7.395731671522299e-08,4.159681665782955e-08,True,0.05-0.4nm
2023-11-01 05:07:00+00:00,18,3.3737823201818173e-08,7.585766326201338e-08,4.21198400601952e-08,True,0.05-0.4nm
2023-11-01 05:08:00+00:00,18,3.284661787006371e-08,7.419643566208833e-08,4.1349817792024623e-08,True,0.05-0.4nm
2023-11-01 05:09:00+00:00,18,3.881197585542395e-08,8.065502044019013e-08,4.1843048137479855e-08,True,0.05-0.4nm
2023-11-01 05:10:00+00:00,18,3.9695482456636455e-08,8.039474153065385e-08,4.069925907401739e-08,True,0.05-0.4nm
2023-11-01 05:11:00+00:00,18,3.8848128269819426e-08,7.944416324789927e-08,4.059603853079352e-08,True,0.05-0.4nm
2023-11-01 05:12:00+00:00,18,3.9314173250204476e-08,7.980352023650994e-08,4.0489343433591785e-08,True,0.05-0.4nm
2023-11-01 05:13:00+00:00,18,3.736144904564753e-08,7.697106241266738e-08,3.960960981430617e-08,True,0.05-0.4nm
2023-11-01 05:14:00+00:00,18,4.1068197731419787e-08,8.00798574118744e-08,3.9011656127740935e-08,False,0.05-0.4nm
2023-11-01 05:15:00+00:00,18,3.92305103957824e-08,7.809835977923285e-08,3.886785293616413e-08,False,0.05-0.4nm
2023-11-01 05:16:00+00:00,18,3.78588289606796e-08,7.768439758137902e-08,3.9825568620699414e-08,True,0.05-0.4nm
2023-11-01 05:17:00+00:00,18,4.0196390216351574e-08,8.049730837456082e-08,4.030092171092292e-08,True,0.05-0.4nm
2023-11-01 05:18:00+00:00,18,4.3318216569332435e-08,8.378658833407826e-08,4.0468368212032146e-08,False,0.05-0.4nm
2023-11-01 05:19:00+00:00,18,4.471209535950038e-08,8.536962781136026e-08,4.065753600457356e-08,False,0.05-0.4nm
2023-11-01 05:20:00+00:00,18,4.5660428327209956e-08,8.642170001849081e-08,4.076127524399453e-08,False,0.05-0.4nm
2023-11-01 05:21:00+00:00,18,4.605810843827385e-08,8.602513190680838e-08,3.9967027021248214e-08,False,0.05-0.4nm
2023-11-01 05:22:00+00:00,18,4.696971700468566e-08,8.592417799491159e-08,3.8954460990225925e-08,False,0.05-0.4nm
2023-11-01 05:23:00+00:00,18,4.7883645493129734e-08,8.628407499600144e-08,3.84004295028717e-08,False,0.05-0.4nm
2023-11-01 05:24:00+00:00,18,5.0373831328442975e-08,8.882118862629795e-08,3.844735729785498e-08,False,0.05-0.4nm
2023-11-01 05:25:00+00:00,18,5.195837005089743e-08,9.167319348080127e-08,3.9714819877190166e-08,False,0.05-0.4nm
2023-11-01 05:26:00+00:00,18,5.678233350181472e-08,9.64472448572451e-08,3.966491135543038e-08,False,0.05-0.4nm
2023-11-01 05:27:00+00:00,18,5.850215600844422e-08,9.785679111473655e-08,3.9354638659006014e-08,False,0.05-0.4nm
2023-11-01 05:28:00+00:00,18,5.639670419554932e-08,9.502083742063405e-08,3.8624133225084734e-08,False,0.05-0.4nm
2023-11-01 05:29:00+00:00,18,5.444310247071371e-08,9.50593914694764e-08,4.061629255147636e-08,False,0.05-0.4nm
2023-11-01 05:30:00+00:00,18,5.768056610122585e-08,9.807367717939997e-08,4.0393114630887794e-08,False,0.05-0.4nm
2023-11-01 05:31:00+00:00,18,6.538223118468522e-08,1.0534495231695473e-07,3.996272113226951e-08,False,0.05-0.4nm
2023-11-01 05:32:00+00:00,18,7.707716775939844e-08,1.171953485368249e-07,4.011817722471278e-08,False,0.05-0.4nm
2023-11-01 05:33:00+00:00,18,8.041129717639706e-08,1.210581785926479e-07,4.0646881416250835e-08,False,0.05-0.4nm
2023-11-01 05:34:00+00:00,18,8.062550449494665e-08,1.2012661443350225e-07,3.950110638584192e-08,False,0.05-0.4nm
2023-11-01 05:35:00+00:00,18,8.025024555990967e-08,1.1955117429351958e-07,3.930092162818255e-08,False,0.05-0.4nm
2023-11-01 05:36:00+00:00,18,7.432303306131871e-08,1.1370845953706521e-07,3.93854264757465e-08,False,0.05-0.4nm
2023-11-01 05:37:00+00:00,18,6.939426100416313e-08,1.0847705311789468e-07,3.908279211373156e-08,False,0.05-0.4nm
2023-11-01 05:38:00+00:00,18,6.618535053348751e-08,1.0588021837065753e-07,3.969486783717002e-08,False,0.05-0.4nm
2023-11-01 05:39:00+00:00,18,6.650883221936965e-08,1.0594531829610787e-07,3.943647897131086e-08,False,0.05-0.4nm
2023-11-01 05:40:00+00:00,18,6.665038654318778e-08,1.0645431558486962e-07,3.980392904168184e-08,False,0.05-0.4nm
2023-11-01 05:41:00+00:00,18,6.618547843117994e-08,1.0469320699257878e-07,3.8507732114112514e-08,False,0.05-0.4nm
2023-11-01 05:42:00+00:00,18,7.047099614965191e-08,1.0921289117504784e-07,3.8741895025395934e-08,False,0.05-0.4nm
2023-11-01 05:43:00+00:00,18,7.849243388591276e-08,1.1664187837823192e-07,3.814944449231916e-08,False,0.05-0.4nm
2023-11-01 05:44:00+00:00,18,8.527539563374376e-08,1.2383658543058118e-07,3.856118269141007e-08,False,0.05-0.4nm
2023-11-01 05:45:00+00:00,18,1.014655381936791e-07,1.4056307406917767e-07,3.90975323227849e-08,False,0.05-0.4nm
2023-11-01 05:46:00+00:00,18,1.3123815278959228e-07,1.6990600215649465e-07,3.8667845814188695e-08,False,0.05-0.4nm
2023-11-01 05:47:00+00:00,18,1.5342556025643717e-07,1.9223688241254422e-07,3.881132926153441e-08,False,0.05-0.4nm
2023-11-01 05:48:00+00:00,18,1.7491660742052773e-07,2.1340110833989456e-07,3.8484508024794195e-08,False,0.05-0.4nm
2023-11-01 05:49:00+00:00,18,1.8960059833261766e-07,2.273093002713722e-07,3.770870549146821e-08,False,0.05-0.4nm
2023-11-01 05:50:00+00:00,18,2.0311060211497534e-07,2.410038462130615e-07,3.789324409808614e-08,False,0.05-0.4nm
2023-11-01 05:51:00+00:00,18,2.157247820377961e-07,2.5338627551718673e-07,3.766149703210431e-08,False,0.05-0.4nm
2023-11-01 05:52:00+00:00,18,2.229190982916407e-07,2.613947742702294e-07,3.847566176773398e-08,False,0.05-0.4nm
2023-11-01 05:53:00+00:00,18,2.240311545165241e-07,2.61940328982746e-07,3.790916380808085e-08,False,0.05-0.4nm
2023-11-01 05:54:00+00:00,18,2.2121400888863718e-07,2.593369856640493e-07,3.8122983880839456e-08,False,0.05-0.4nm
2023-11-01 05:55:00+00:00,18,2.146880859754674e-07,2.5273456571994757e-07,3.804647263905281e-08,False,0.05-0.4nm
2023-11-01 05:56:00+00:00,18,2.1002486505494744e-07,2.473049960372009e-07,3.728013098225347e-08,False,0.05-0.4nm
2023-11-01 05:57:00+00:00,18,2.0822157864586188e-07,2.466942703449604e-07,3.847267393553011e-08,False,0.05-0.4nm
2023-11-01 05:58:00+00:00,18,2.0763063446338492e-07,2.4599367520750093e-07,3.8363044296829685e-08,False,0.05-0.4nm
2023-11-01 05:59:00+00:00,18,2.1547596418258763e-07,2.535244334467279e-07,3.804847281685397e-08,False,0.05-0.4nm
2023-11-01 06:00:00+00:00,18,2.317809304486218e-07,2.700530785659794e-07,3.8272141011930216e-08,False,0.05-0.4nm
2023-11-01 06:01:00+00:00,18,2.570346850916394e-07,2.9450549732246145e-07,3.74708370998178e-08,False,0.05-0.4nm
2023-11-01 06:02:00+00:00,18,2.8991803446842823e-07,3.276140603247768e-07,3.7696040067203285e-08,False,0.05-0.4nm
2023-11-01 06:03:00+00:00,18,3.36134235112695e-07,3.7392044305306626e-07,3.7786229256653314e-08,False,0.05-0.4nm
2023-11-01 06:04:00+00:00,18,3.769792442653852e-07,4.152961992076598e-07,3.8316962047701963e-08,False,0.05-0.4nm
2023-11-01 06:05:00+00:00,18,4.092033520919358e-07,4.478323205603374e-07,3.862894715211951e-08,False,0.05-0.4nm
2023-11-01 06:06:00+00:00,18,4.3249229975117487e-07,4.701791453953774e-07,3.7686856302343585e-08,False,0.05-0.4nm
2023-11-01 06:07:00+00:00,18,4.574830541059782e-07,4.949711751578434e-07,3.748813526271988e-08,False,0.05-0.4nm
2023-11-01 06:08:00+00:00,18,4.843117267228081e-07,5.22276138781308e-07,3.796444758563666e-08,False,0.05-0.4nm
2023-11-01 06:09:00+00:00,18,5.05453272126033e-07,5.436941705738718e-07,3.8240894895125166e-08,False,0.05-0.4nm
2023-11-01 06:10:00+00:00,18,5.354478389563155e-07,5.736953312407422e-07,3.824748873171302e-08,False,0.05-0.4nm
2023-11-01 06:11:00+00:00,18,5.978268404760456e-07,6.359340432027238e-07,3.810716364682776e-08,False,0.05-0.4nm
2023-11-01 06:12:00+00:00,18,6.762005568816676e-07,7.133121471269988e-07,3.711157603447646e-08,False,0.05-0.4nm
2023-11-01 06:13:00+00:00,18,7.364403700194089e-07,7.735087592664058e-07,3.706838924699696e-08,False,0.05-0.4nm
2023-11-01 06:14:00+00:00,18,8.368483577214647e-07,8.741872647988203e-07,3.733888576107347e-08,False,0.05-0.4nm
2023-11-01 06:15:00+00:00,18,1.019590740725107e-06,1.0564635886112228e-06,3.687281235897899e-08,False,0.05-0.4nm
2023-11-01 06:16:00+00:00,18,1.2832337006329908e-06,1.3201200772527955e-06,3.688641214694144e-08,False,0.05-0.4nm
2023-11-01 06:17:00+00:00,18,1.5154527090999181e-06,1.5519161706833984e-06,3.6463561059463245e-08,False,0.05-0.4nm
2023-11-01 06:18:00+00:00,18,1.6779250699983095e-06,1.7142007209258736e-06,3.627566869113252e-08,False,0.05-0.4nm
2023-11-01 06:19:00+00:00,18,1.8003728428084287e-06,1.8370124053035397e-06,3.6639551836969986e-08,False,0.05-0.4nm
2023-11-01 06:20:00+00:00,18,1.8826669929694617e-06,1.919381929837982e-06,3.6714780549118586e-08,False,0.05-0.4nm
2023-11-01 06:21:00+00:00,18,1.907774503706605e-06,1.944271616594051e-06,3.649709867659112e-08,False,0.05-0.4nm
2023-11-01 06:22:00+00:00,18,1.91509730029793e-06,1.9522376533132046e-06,3.714047380753982e-08,False,0.05-0.4nm
2023-11-01 06:23:00+00:00,18,1.8712104292717413e-06,1.9076535409112694e-06,3.6443061901536566e-08,False,0.05-0.4nm
2023-11-01 06:24:00+00:00,18,1.8475087699698634e-06,1.8829836108125164e-06,3.5474844395366745e-08,False,0.05-0.4nm
2023-11-01 06:25:00+00:00,18,1.8141892041967367e-06,1.8498735698813107e-06,3.568429818301411e-08,False,0.05-0.4nm
2023-11-01 06:26:00+00:00,18,1.749857119648368e-06,1.7855948044598335e-06,3.5737677706038085e-08,False,0.05-0.4nm
2023-11-01 06:27:00+00:00,18,1.6787885215308052e-06,1.7137246004494955e-06,3.4936114445827116e-08,False,0.05-0.4nm
2023-11-01 06:28:00+00:00,18,1.602759425622935e-06,1.6375364566556527e-06,3.477701682186307e-08,False,0.05-0.4nm
2023-11-01 06:29:00+00:00,18,1.5057374866955797e-06,1.540165158075979e-06,3.442758256255729e-08,False,0.05-0.4nm
2023-11-01 06:30:00+00:00,18,1.3928919315731036e-06,1.4277978834797977e-06,3.490585953613845e-08,False,0.05-0.4nm
2023-11-01 06:31:00+00:00,18,1.2982004591322038e-06,1.3332427215573261e-06,3.504222689798553e-08,False,0.05-0.4nm
2023-11-01 06:32:00+00:00,18,1.2067959005435114e-06,1.2413003105393727e-06,3.45044348648571e-08,False,0.05-0.4nm
2023-11-01 06:33:00+00:00,18,1.1298342315058107e-06,1.1648727422652883e-06,3.503857115561004e-08,False,0.05-0.4nm
2023-11-01 06:34:00+00:00,18,1.050521518664027e-06,1.0839514743565815e-06,3.3429934376272286e-08,False,0.05-0.4nm
2023-11-01 06:35:00+00:00,18,9.777710374692106e-07,1.0106911076945835e-06,3.292010930522338e-08,False,0.05-0.4nm
2023-11-01 06:36:00+00:00,18,9.216126386490942e-07,9.547770787321497e-07,3.316444718848288e-08,False,0.05-0.4nm
2023-11-01 06:37:00+00:00,18,8.562960260860564e-07,8.891890956874704e-07,3.289308736498242e-08,False,0.05-0.4nm
2023-11-01 06:38:00+00:00,18,8.058584626269294e-07,8.385611636185786e-07,3.2702686780794465e-08,False,0.05-0.4nm
2023-11-01 06:39:00+00:00,18,7.665121870559233e-07,7.986527634784579e-07,3.214056931710729e-08,False,0.05-0.4nm
2023-11-01 06:40:00+00:00,18,7.311728040804155e-07,7.629496394656599e-07,3.177679985810755e-08,False,0.05-0.4nm
2023-11-01 06:41:00+00:00,18,7.01254577961663e-07,7.323622526200779e-07,3.1107678211128587e-08,False,0.05-0.4nm
2023-11-01 06:42:00+00:00,18,6.769110427740088e-07,7.082581987560843e-07,3.134715953478917e-08,False,0.05-0.4nm
2023-11-01 06:43:00+00:00,18,6.534514227496402e-07,6.85248892295931e-07,3.1797465993577134e-08,False,0.05-0.4nm
2023-11-01 06:44:00+00:00,18,6.284572009462863e-07,6.59075340081472e-07,3.061811426618988e-08,False,0.05-0.4nm
2023-11-01 06:45:00+00:00,18,6.096484526096901e-07,6.400346137525048e-07,3.038616469552835e-08,False,0.05-0.4nm
2023-11-01 06:46:00+00:00,18,5.941801077824493e-07,6.246766588446917e-07,3.049655816766972e-08,False,0.05-0.4nm
2023-11-01 06:47:00+00:00,18,5.729384042751917e-07,6.030549570823496e-07,3.01165457017305e-08,False,0.05-0.4nm
2023-11-01 06:48:00+00:00,18,5.499662165675545e-07,5.800528697363916e-07,3.0086653168837074e-08,False,0.05-0.4nm
2023-11-01 06:49:00+00:00,18,5.258887085801689e-07,5.560157205763971e-07,3.012700489080089e-08,False,0.05-0.4nm
2023-11-01 06:50:00+00:00,18,5.021203719479672e-07,5.319782303558895e-07,2.985787261877704e-08,False,0.05-0.4nm
2023-11-01 06:51:00+00:00,18,4.773903583554784e-07,5.073480906503391e-07,2.995770032043765e-08,False,0.05-0.4nm
2023-11-01 06:52:00+00:00,18,4.545621550278156e-07,4.844263230552315e-07,2.986420710726634e-08,False,0.05-0.4nm
2023-11-01 06:53:00+00:00,18,4.276942036085529e-07,4.577340178002487e-07,3.003980353355473e-08,False,0.05-0.4nm
2023-11-01 06:54:00+00:00,18,4.0251552491099574e-07,4.3193278997932794e-07,2.9417250857477484e-08,False,0.05-0.4nm
2023-11-01 06:55:00+00:00,18,3.8352067122104927e-07,4.1301063902210444e-07,2.9489966024698333e-08,False,0.05-0.4nm
2023-11-01 06:56:00+00:00,18,3.652986322322249e-07,3.946997253478912e-07,2.94010931156663e-08,False,0.05-0.4nm
2023-11-01 06:57:00+00:00,18,3.4495727163630363e-07,3.7403222563625604e-07,2.9074952223595574e-08,False,0.05-0.4nm
2023-11-01 06:58:00+00:00,18,3.284089302724169e-07,3.570910394046223e-07,2.8682098474064333e-08,False,0.05-0.4nm
2023-11-01 06:59:00+00:00,18,3.0879954238116625e-07,3.374558161794994e-07,2.865627912740365e-08,False,0.05-0.4nm
2023-11-01 07:00:00+00:00,18,2.881503746721137e-07,3.1712460213384475e-07,2.8974241672585777e-08,False,0.05-0.4nm
2023-11-01 07:01:00+00:00,18,2.721048133480508e-07,3.0022331998225127e-07,2.8118487094275224e-08,False,0.05-0.4nm
2023-11-01 07:02:00+00:00,18,2.5578788154234644e-07,2.8346070735096873e-07,2.7672840019477007e-08,False,0.05-0.4nm
2023-11-01 07:03:00+00:00,18,2.400755363396456e-07,2.6806341679730394e-07,2.7987905326654072e-08,False,0.05-0.4nm
2023-11-01 07:04:00+00:00,18,2.2494018026009144e-07,2.533384986236342e-07,2.8398321916256464e-08,False,0.05-0.4nm
2023-11-01 07:05:00+00:00,18,2.1106174585838744e-07,2.3899522716419597e-07,2.793347420038117e-08,False,0.05-0.4nm
2023-11-01 07:06:00+00:00,18,1.9695801256602863e-07,2.2528193710513733e-07,2.832392986817922e-08,False,0.05-0.4nm
