time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 04:38:00+00:00,16,2.6073552206185013e-08,5.614474574144879e-08,3.007119531162061e-08,True,0.05-0.4nm
2023-11-01 04:39:00+00:00,16,2.8172209454169206e-08,5.857411267129464e-08,3.0401903217125437e-08,True,0.05-0.4nm
2023-11-01 04:40:00+00:00,16,2.6138058828450994e-08,5.589146567785974e-08,2.9753406849408748e-08,True,0.05-0.4nm
2023-11-01 04:41:00+00:00,16,2.8451903943960133e-08,5.757764753866468e-08,2.9125745371061385e-08,True,0.05-0.4nm
2023-11-01 04:42:00+00:00,16,2.8121528217184277e-08,5.6803283854378606e-08,2.8681755637194328e-08,True,0.05-0.4nm
2023-11-01 04:43:00+00:00,16,2.5675239712086295e-08,5.398989344485017e-08,2.8314653732763873e-08,True,0.05-0.4nm
2023-11-01 04:44:00+00:00,16,2.710572921671428e-08,5.613360087863839e-08,2.902787343828095e-08,True,0.05-0.4nm
2023-11-01 04:45:00+00:00,16,2.9209504148752785e-08,5.798396784939541e-08,2.8774463700642627e-08,False,0.05-0.4nm
2023-11-01 04:46:00+00:00,16,3.00410150089192e-08,5.8829712656915945e-08,2.8788695871639902e-08,False,0.05-0.4nm
2023-11-01 04:47:00+00:00,16,2.869540871586196e-08,5.77137733159816e-08,2.901836460011964e-08,True,0.05-0.4nm
2023-11-01 04:48:00+00:00,16,2.7034039007389765e-08,5.606814212910649e-08,2.9034104898073565e-08,True,0.05-0.4nm
2023-11-01 04:49:00+00:00,16,2.5874243192447466e-08,5.4797684612140074e-08,2.8923441419692608e-08,True,0.05-0.4nm
2023-11-01 04:50:00+00:00,16,2.6774664263484738e-08,5.628823274150818e-08,2.9513568478023444e-08,True,0.05-0.4nm
2023-11-01 04:51:00+00:00,16,2.6182551238207452e-08,5.565742711155508e-08,2.947487409699079e-08,True,0.05-0.4nm
2023-11-01 04:52:00+00:00,16,2.5770324540985712e-08,5.516718459830372e-08,2.939685828096117e-08,True,0.05-0.4nm
2023-11-01 04:53:00+00:00,16,2.583223590590933e-08,5.513501477594218e-08,2.9302778870032853e-08,True,0.05-0.4nm
2023-11-01 04:54:00+00:00,16,2.6060686053597237e-08,5.507842715246625e-08,2.901773932251217e-08,True,0.05-0.4nm
2023-11-01 04:55:00+00:00,16,2.835666279565885e-08,5.7270632680683775e-08,2.8913969885024926e-08,True,0.05-0.4nm
2023-11-01 04:56:00+00:00,16,2.802170584459418e-08,5.7199784464501136e-08,2.9178076843550116e-08,True,0.05-0.4nm
2023-11-01 04:57:00+00:00,16,2.78066742964711e-08,5.68399691758259e-08,2.903329310299796e-08,True,0.05-0.4nm
2023-11-01 04:58:00+00:00,16,2.7418128212275406e-08,5.633553001871405e-08,2.8917401806438647e-08,True,0.05-0.4nm
2023-11-01 04:59:00+00:00,16,2.976177881919284e-08,5.887471132837163e-08,2.911293250917879e-08,False,0.05-0.4nm
2023-11-01 05:00:00+00:00,16,2.876723037559259e-08,5.712495365628456e-08,2.835772150433513e-08,False,0.05-0.4nm
2023-11-01 05:01:00+00:00,16,2.890922345955005e-08,5.778879597073683e-08,2.887957073482994e-08,False,0.05-0.4nm
2023-11-01 05:02:00+00:00,16,2.9720062855176366e-08,5.8114252965424384e-08,2.839418833389118e-08,False,0.05-0.4nm
2023-11-01 05:03:00+00:00,16,2.874187110535331e-08,5.8560505777904837e-08,2.9818636448908364e-08,True,0.05-0.4nm
2023-11-01 05:04:00+00:00,16,3.1032218572590864e-08,6.082541403884534e-08,2.9793200795324992e-08,False,0.05-0.4nm
2023-11-01 05:05:00+00:00,16,3.232808509778806e-08,6.218083825615395e-08,2.9852753158365886e-08,False,0.05-0.4nm
2023-11-01 05:06:00+00:00,16,3.317281027648278e-08,6.251664075307417e-08,2.9343832252948232e-08,False,0.05-0.4nm
2023-11-01 05:07:00+00:00,16,3.526618996829711e-08,6.51929141781693e-08,2.992672420987219e-08,False,0.05-0.4nm
2023-11-01 05:08:00+00:00,16,3.627307876286068e-08,6.636437888118962e-08,3.0091300118328945e-08,False,0.05-0.4nm
2023-11-01 05:09:00+00:00,16,3.920187552353127e-08,6.911282923738327e-08,2.9910950161138317e-08,False,0.05-0.4nm
2023-11-01 05:10:00+00:00,16,3.982240670552528e-08,6.943801622583123e-08,2.961561484937647e-08,False,0.05-0.4nm
2023-11-01 05:11:00+00:00,16,3.9864751499862905e-08,6.904463845103237e-08,2.9179885174812625e-08,False,0.05-0.4nm
2023-11-01 05:12:00+00:00,16,3.9356944370183555e-08,6.83046295080203e-08,2.8947686914193582e-08,False,0.05-0.4nm
2023-11-01 05:13:00+00:00,16,3.961766736892969e-08,6.897006699091435e-08,2.9352404951055178e-08,False,0.05-0.4nm
2023-11-01 05:14:00+00:00,16,3.9070449986411404e-08,6.80000766806188e-08,2.89296266942074e-08,False,0.05-0.4nm
2023-11-01 05:15:00+00:00,16,3.9618637259764e-08,6.913106886941023e-08,2.9512433386003067e-08,False,0.05-0.4nm
