time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 11:46:00+00:00,16,2.993815996887861e-06,3.062408950427198e-06,6.859283985249931e-08,False,0.1-0.8nm
2023-11-01 11:47:00+00:00,16,3.008785597558017e-06,3.077422206843039e-06,6.863660928502213e-08,False,0.1-0.8nm
2023-11-01 11:48:00+00:00,16,3.0105422865744913e-06,3.078519057453377e-06,6.797676377345852e-08,False,0.1-0.8nm
2023-11-01 11:49:00+00:00,16,3.0018672987353057e-06,3.070108050451381e-06,6.824057408039153e-08,False,0.1-0.8nm
2023-11-01 11:50:00+00:00,16,3.0054991384531604e-06,3.073622565352707e-06,6.81233700561279e-08,False,0.1-0.8nm
2023-11-01 11:51:00+00:00,16,3.010974069184158e-06,3.078231657127617e-06,6.72575595217495e-08,False,0.1-0.8nm
2023-11-01 11:52:00+00:00,16,3.02507464766677e-06,3.0928722480894066e-06,6.779747252494417e-08,False,0.1-0.8nm
2023-11-01 11:53:00+00:00,16,3.0418198093684623e-06,3.1092693006939953e-06,6.744939895497737e-08,False,0.1-0.8nm
2023-11-01 11:54:00+00:00,16,3.0587962100980803e-06,3.1246227081282996e-06,6.582645539765508e-08,False,0.1-0.8nm
2023-11-01 11:55:00+00:00,16,3.1086347007658333e-06,3.173930053890217e-06,6.529533180810176e-08,False,0.1-0.8nm
2023-11-01 11:56:00+00:00,16,3.1918773402139777e-06,3.258384140281123e-06,6.650694217569253e-08,False,0.1-0.8nm
2023-11-01 11:57:00+00:00,16,3.2607804314466193e-06,3.331019797769841e-06,7.02395297480507e-08,False,0.1-0.8nm
2023-11-01 11:58:00+00:00,16,3.3483038350823335e-06,3.421597966735135e-06,7.329406059852772e-08,False,0.1-0.8nm
2023-11-01 11:59:00+00:00,16,3.3999094739556313e-06,3.4750535178318387e-06,7.514388755680557e-08,False,0.1-0.8nm
2023-11-01 12:00:00+00:00,16,3.4764291285682702e-06,3.5516177376848646e-06,7.518854516774809e-08,False,0.1-0.8nm
2023-11-01 12:01:00+00:00,16,3.6388851185620297e-06,3.7133836485736538e-06,7.449848737905995e-08,False,0.1-0.8nm
2023-11-01 12:02:00+00:00,16,3.925355485989712e-06,3.999996806669515e-06,7.464118567668265e-08,False,0.1-0.8nm
2023-11-01 12:03:00+00:00,16,4.376267952466151e-06,4.453388100955635e-06,7.712010585692042e-08,False,0.1-0.8nm
2023-11-01 12:04:00+00:00,16,4.837136202695547e-06,4.917309524898883e-06,8.017332930876364e-08,False,0.1-0.8nm
2023-11-01 12:05:00+00:00,16,5.334591151040513e-06,5.415261966845719e-06,8.067063106409478e-08,False,0.1-0.8nm
2023-11-01 12:06:00+00:00,16,5.858354143128963e-06,5.939409220445668e-06,8.105529047952587e-08,False,0.1-0.8nm
2023-11-01 12:07:00+00:00,16,6.420950739993714e-06,6.501833013317082e-06,8.08826214893088e-08,False,0.1-0.8nm
2023-11-01 12:08:00+00:00,16,6.819675945735071e-06,6.899865184095688e-06,8.018946573429275e-08,False,0.1-0.8nm
2023-11-01 12:09:00+00:00,16,7.134578481782228e-06,7.21468813935644e-06,8.010952257109238e-08,False,0.1-0.8nm
2023-11-01 12:10:00+00:00,16,7.540113074355759e-06,7.619649750267854e-06,7.953656933068487e-08,False,0.1-0.8nm
2023-11-01 12:11:00+00:00,16,8.013052138267085e-06,8.092457392194774e-06,7.94053462982447e-08,False,0.1-0.8nm
2023-11-01 12:12:00+00:00,16,8.553665793442633e-06,8.631685886939522e-06,7.801982349064929e-08,False,0.1-0.8nm
2023-11-01 12:13:00+00:00,16,9.021795449370984e-06,9.097962902160361e-06,7.616708330715483e-08,False,0.1-0.8nm
2023-11-01 12:14:00+00:00,16,9.341933036921546e-06,9.416912689630408e-06,7.498001508565721e-08,False,0.1-0.8nm
2023-11-01 12:15:00+00:00,16,9.627097824704833e-06,9.70111068454571e-06,7.401249035865476e-08,False,0.1-0.8nm
2023-11-01 12:16:00+00:00,16,9.922587196342647e-06,9.994811989599839e-06,7.222473641377292e-08,False,0.1-0.8nm
2023-11-01 12:17:00+00:00,16,1.0263543117616791e-05,1.0334568287362345e-05,7.102521237811743e-08,False,0.1-0.8nm
2023-11-01 12:18:00+00:00,16,1.049569073074963e-05,1.0565193406364415e-05,6.9503045097008e-08,False,0.1-0.8nm
2023-11-01 12:19:00+00:00,16,1.0717217264755163e-05,1.078608420357341e-05,6.886642012204902e-08,False,0.1-0.8nm
2023-11-01 12:20:00+00:00,16,1.0858828318305314e-05,1.0927265066129621e-05,6.843642808007644e-08,False,0.1-0.8nm
2023-11-01 12:21:00+00:00,16,1.1072613233409356e-05,1.1141362847411074e-05,6.874910951637503e-08,False,0.1-0.8nm
2023-11-01 12:22:00+00:00,16,1.168361177406041e-05,1.1752194950531702e-05,6.858306278445525e-08,False,0.1-0.8nm
2023-11-01 12:23:00+00:00,16,1.2931720448250417e-05,1.3000464605283923e-05,6.874454072658409e-08,False,0.1-0.8nm
2023-11-01 12:24:00+00:00,16,1.3949383173894603e-05,1.4017642570252065e-05,6.825973031254762e-08,False,0.1-0.8nm
2023-11-01 12:25:00+00:00,16,1.4130225281405728e-05,1.4198326425685082e-05,6.810064689943829e-08,False,0.1-0.8nm
2023-11-01 12:26:00+00:00,16,1.42061335282051e-05,1.427426377631491e-05,6.813043995634871e-08,False,0.1-0.8nm
2023-11-01 12:27:00+00:00,16,1.4100762200541794e-05,1.4169547284836881e-05,6.878472191829132e-08,False,0.1-0.8nm
2023-11-01 12:28:00+00:00,16,1.403807254973799e-05,1.4108299183135387e-05,7.022634918030235e-08,False,0.1-0.8nm
2023-11-01 12:29:00+00:00,16,1.3912455870013218e-05,1.3983108146931045e-05,7.065224849611695e-08,False,0.1-0.8nm
2023-11-01 12:30:00+00:00,16,1.3657051567861345e-05,1.372787755826721e-05,7.082653752377155e-08,False,0.1-0.8nm
2023-11-01 12:31:00+00:00,16,1.335023989668116e-05,1.3421728908724617e-05,7.148958758307344e-08,False,0.1-0.8nm
2023-11-01 12:32:00+00:00,16,1.3088687410345301e-05,1.31603519548662e-05,7.16642176712412e-08,False,0.1-0.8nm
2023-11-01 12:33:00+00:00,16,1.2864522432209924e-05,1.2935382983414456e-05,7.086121200927664e-08,False,0.1-0.8nm
2023-11-01 12:34:00+00:00,16,1.2622610483958852e-05,1.269384847546462e-05,7.123819045773416e-08,False,0.1-0.8nm
2023-11-01 12:35:00+00:00,16,1.2386655726004392e-05,1.2456786862458102e-05,7.013135672195858e-08,False,0.1-0.8nm
2023-11-01 12:36:00+00:00,16,1.209710808325326e-05,1.21672028399189e-05,7.009516167499896e-08,False,0.1-0.8nm
2023-11-01 12:37:00+00:00,16,1.1794943929999135e-05,1.1863155123137403e-05,6.821144182822536e-08,False,0.1-0.8nm
2023-11-01 12:38:00+00:00,16,1.1460389032436069e-05,1.1527116839715745e-05,6.672767938198376e-08,False,0.1-0.8nm
2023-11-01 12:39:00+00:00,16,1.1114642802567687e-05,1.118197451432934e-05,6.733106516776388e-08,False,0.1-0.8nm
2023-11-01 12:40:00+00:00,16,1.0827387086465023e-05,1.0894510523939971e-05,6.712321010127198e-08,False,0.1-0.8nm
2023-11-01 12:41:00+00:00,16,1.0578830369922798e-05,1.0646313057804946e-05,6.748334158146463e-08,False,0.1-0.8nm
2023-11-01 12:42:00+00:00,16,1.0345029295422137e-05,1.0413619747851044e-05,6.859102086309576e-08,False,0.1-0.8nm
2023-11-01 12:43:00+00:00,16,1.0090063369716518e-05,1.015897487377515e-05,6.891117010354719e-08,False,0.1-0.8nm
2023-11-01 12:44:00+00:00,16,9.843328371061943e-06,9.912806490319781e-06,6.947745845309328e-08,False,0.1-0.8nm
2023-11-01 12:45:00+00:00,16,9.63978254731046e-06,9.709151527204085e-06,6.93690935804625e-08,False,0.1-0.8nm
2023-11-01 12:46:00+00:00,16,9.46808995649917e-06,9.537416190141812e-06,6.932613416665845e-08,False,0.1-0.8nm
2023-11-01 12:47:00+00:00,16,9.318988304585218e-06,9.388420039613266e-06,6.943186292573955e-08,False,0.1-0.8nm
2023-11-01 12:48:00+00:00,16,9.175604645861313e-06,9.244346074410714e-06,6.874124380829016e-08,False,0.1-0.8nm
2023-11-01 12:49:00+00:00,16,9.039718861458823e-06,9.108405720326118e-06,6.868619095712347e-08,False,0.1-0.8nm
2023-11-01 12:50:00+00:00,16,8.89736293174792e-06,8.965531378635205e-06,6.816872399895146e-08,False,0.1-0.8nm
2023-11-01 12:51:00+00:00,16,8.783405064605176e-06,8.850918675307184e-06,6.751427150675227e-08,False,0.1-0.8nm
2023-11-01 12:52:00+00:00,16,8.678764061187394e-06,8.74521447258303e-06,6.645001349170343e-08,False,0.1-0.8nm
2023-11-01 12:53:00+00:00,16,8.595428880653344e-06,8.66220307216281e-06,6.677444730485149e-08,False,0.1-0.8nm
2023-11-01 12:54:00+00:00,16,8.508791324857157e-06,8.57550730870571e-06,6.671609753539087e-08,False,0.1-0.8nm
2023-11-01 12:55:00+00:00,16,8.407253517361823e-06,8.473701200273354e-06,6.644798844490651e-08,False,0.1-0.8nm
2023-11-01 12:56:00+00:00,16,8.329388947458938e-06,8.397476449317764e-06,6.808751606968144e-08,False,0.1-0.8nm
2023-11-01 12:57:00+00:00,16,8.240759598265868e-06,8.30856788525125e-06,6.780814487683529e-08,False,0.1-0.8nm
2023-11-01 12:58:00+00:00,16,8.159645403793547e-06,8.228595106629655e-06,6.894940440815844e-08,False,0.1-0.8nm
2023-11-01 12:59:00+00:00,16,8.105643246381078e-06,8.175042239599861e-06,6.939880847767199e-08,False,0.1-0.8nm
2023-11-01 13:00:00+00:00,16,8.048765266721603e-06,8.118887308228295e-06,7.012175728959846e-08,False,0.1-0.8nm
2023-11-01 13:01:00+00:00,16,8.007502401596867e-06,8.078468454186805e-06,7.096581811083524e-08,False,0.1-0.8nm
