time_tag,satellite,flux,energy
2023-11-01 13:15:00+00:00,16,0.23496171832084656,>=10 MeV
2023-11-01 13:20:00+00:00,16,0.23825202882289886,>=10 MeV
2023-11-01 13:25:00+00:00,16,0.2228657454252243,>=10 MeV
2023-11-01 13:30:00+00:00,16,0.22525350749492645,>=10 MeV
2023-11-01 13:35:00+00:00,16,0.19815662503242493,>=10 MeV
2023-11-01 13:40:00+00:00,16,0.18180236220359802,>=10 MeV
2023-11-01 13:45:00+00:00,16,0.2651892900466919,>=10 MeV
2023-11-01 13:50:00+00:00,16,0.22209329903125763,>=10 MeV
2023-11-01 13:55:00+00:00,16,0.22593192756175995,>=10 MeV
2023-11-01 14:00:00+00:00,16,0.19012564420700073,>=10 MeV
2023-11-01 14:05:00+00:00,16,0.19996459782123566,>=10 MeV
2023-11-01 14:10:00+00:00,16,0.2031899243593216,>=10 MeV
2023-11-01 14:15:00+00:00,16,0.19390027225017548,>=10 MeV
2023-11-01 14:20:00+00:00,16,0.20112565159797668,>=10 MeV
2023-11-01 14:25:00+00:00,16,0.2024165540933609,>=10 MeV
2023-11-01 14:30:00+00:00,16,0.19944913685321808,>=10 MeV
2023-11-01 14:35:00+00:00,16,0.20238402485847473,>=10 MeV
2023-11-01 14:40:00+00:00,16,0.211578369140625,>=10 MeV
2023-11-01 14:45:00+00:00,16,0.22380486130714417,>=10 MeV
2023-11-01 14:50:00+00:00,16,0.20099841058254242,>=10 MeV
2023-11-01 14:55:00+00:00,16,0.1694820374250412,>=10 MeV
2023-11-01 15:00:00+00:00,16,0.1905144304037094,>=10 MeV
2023-11-01 15:05:00+00:00,16,0.17774002254009247,>=10 MeV
2023-11-01 15:10:00+00:00,16,0.2140946239233017,>=10 MeV
2023-11-01 15:15:00+00:00,16,0.19161194562911987,>=10 MeV
2023-11-01 15:20:00+00:00,16,0.23719267547130585,>=10 MeV
2023-11-01 15:25:00+00:00,16,0.2053547203540802,>=10 MeV
2023-11-01 15:30:00+00:00,16,0.21790432929992676,>=10 MeV
2023-11-01 15:35:00+00:00,16,0.26271092891693115,>=10 MeV
2023-11-01 15:40:00+00:00,16,0.1950976550579071,>=10 MeV
2023-11-01 15:45:00+00:00,16,0.19893629848957062,>=10 MeV
2023-11-01 15:50:00+00:00,16,0.2066459357738495,>=10 MeV
2023-11-01 15:55:00+00:00,16,0.18751652538776398,>=10 MeV
2023-11-01 16:00:00+00:00,16,0.20690350234508514,>=10 MeV
2023-11-01 16:05:00+00:00,16,0.24525728821754456,>=10 MeV
2023-11-01 16:10:00+00:00,16,0.1993858367204666,>=10 MeV
2023-11-01 16:15:00+00:00,16,0.2124817669391632,>=10 MeV
2023-11-01 16:20:00+00:00,16,0.2146773785352707,>=10 MeV
2023-11-01 16:25:00+00:00,16,0.21719388663768768,>=10 MeV
2023-11-01 16:30:00+00:00,16,0.1835475116968155,>=10 MeV
2023-11-01 16:35:00+00:00,16,0.21657796204090118,>=10 MeV
2023-11-01 16:40:00+00:00,16,0.21435290575027466,>=10 MeV
2023-11-01 16:45:00+00:00,16,0.18887123465538025,>=10 MeV
2023-11-01 16:50:00+00:00,16,0.18003307282924652,>=10 MeV
2023-11-01 16:55:00+00:00,16,0.20045258104801178,>=10 MeV
2023-11-01 17:00:00+00:00,16,0.19390535354614258,>=10 MeV
2023-11-01 17:05:00+00:00,16,0.24784047901630402,>=10 MeV
2023-11-01 17:10:00+00:00,16,0.27496978640556335,>=10 MeV
2023-11-01 17:15:00+00:00,16,0.16574393212795258,>=10 MeV
2023-11-01 17:20:00+00:00,16,0.19816218316555023,>=10 MeV
2023-11-01 17:25:00+00:00,16,0.21322734653949738,>=10 MeV
2023-11-01 17:30:00+00:00,16,0.15793633460998535,>=10 MeV
2023-11-01 17:35:00+00:00,16,0.21045270562171936,>=10 MeV
2023-11-01 17:40:00+00:00,16,0.21051669120788574,>=10 MeV
2023-11-01 17:45:00+00:00,16,0.20316153764724731,>=10 MeV
2023-11-01 17:50:00+00:00,16,0.18883955478668213,>=10 MeV
2023-11-01 17:55:00+00:00,16,0.19035525619983673,>=10 MeV
2023-11-01 18:00:00+00:00,16,0.22870399057865143,>=10 MeV
2023-11-01 18:05:00+00:00,16,0.21036826074123383,>=10 MeV
2023-11-01 18:10:00+00:00,16,0.24304163455963135,>=10 MeV
2023-11-01 18:15:00+00:00,16,0.18036286532878876,>=10 MeV
2023-11-01 18:20:00+00:00,16,0.23336488008499146,>=10 MeV
2023-11-01 18:25:00+00:00,16,0.23270446062088013,>=10 MeV
2023-11-01 18:30:00+00:00,16,0.1943584382534027,>=10 MeV
2023-11-01 18:35:00+00:00,16,0.2243655025959015,>=10 MeV
2023-11-01 18:40:00+00:00,16,0.17335830628871918,>=10 MeV
2023-11-01 18:45:00+00:00,16,0.21136537194252014,>=10 MeV
2023-11-01 18:50:00+00:00,16,0.24369880557060242,>=10 MeV
2023-11-01 18:55:00+00:00,16,0.20803263783454895,>=10 MeV
2023-11-01 19:00:00+00:00,16,0.2006959319114685,>=10 MeV
2023-11-01 19:05:00+00:00,16,0.20836681127548218,>=10 MeV
2023-11-01 19:10:00+00:00,16,0.20136597752571106,>=10 MeV
2023-11-01 19:15:00+00:00,16,0.20769798755645752,>=10 MeV
